"filename", "language", "Solidity", "comment", "blank", "total"
"/Users/user/init/10k1day/1027/1700/Signareture.sol", "Solidity", 0, 0, -1, -1
"/Users/user/init/10k1day/1027/1800/BiDirectionalPaymentChannel.sol", "Solidity", 73, 8, 14, 95
"/Users/user/init/10k1day/1027/1800/HoneyPot.sol", "Solidity", 6, 4, 1, 11
"/Users/user/init/10k1day/1027/1800/MultiSigWallet.sol", "Solidity", 153, 20, 30, 203
"/Users/user/init/10k1day/1027/1800/Signature.sol", "Solidity", 39, 14, 8, 61
"/Users/user/init/10k1day/1027/1900/IUniswapV2FlashSwap.sol", "Solidity", 44, 9, 17, 70
"/Users/user/init/10k1day/1027/1900/Optimal.sol", "Solidity", 69, 23, 17, 109
"Total", "-", 384, 78, 86, 548
